"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         421,       -13.9895923,      -13.87389725,      -14.11195048
          0,           0,         422,      -14.01659043,      -13.89370897,      -14.15136469
          0,           0,         423,      -14.00474902,      -13.87138936,      -14.09905432
          0,           0,         424,      -14.05882947,       -13.9338127,      -14.14841417
          0,           0,         425,       -14.0503004,       -13.9355322,      -14.13733907
          0,           0,         426,      -14.07747431,      -13.96472165,      -14.26813019
          0,           0,         427,      -14.10872004,       -13.9796554,      -14.19687779
          0,           0,         428,      -14.07422686,      -13.94355257,      -14.15474186
          0,           0,         429,       -14.1028964,      -13.98519043,       -14.2318301
          0,           0,         430,      -14.03684812,      -13.92932365,      -14.13857933
          0,           0,         431,      -14.09150359,      -13.98910654,      -14.21306595
          0,           0,         432,      -14.01093866,      -13.87658712,      -14.15141929
          0,           0,         433,      -14.03788191,      -13.89926724,      -14.16027422
          0,           0,         434,      -13.97038325,      -13.83722749,      -14.09180658
          0,           0,         435,       -14.0612544,        -13.915793,      -14.22371205
          0,           0,         436,      -14.05317546,      -13.91830174,      -14.17886009
          0,           0,         437,      -13.97919178,      -13.85508732,      -14.10136368
          0,           0,         438,      -14.03425911,      -13.90343394,      -14.13223711
          0,           0,         439,      -14.14528645,      -14.04726328,      -14.19552175
          0,           0,         440,      -13.96822517,      -13.84558044,      -14.09686365
          0,           0,         441,      -14.00410068,      -13.86477012,      -14.14612993
          0,           0,         442,      -14.01504422,      -13.88542809,      -14.10316274
          0,           0,         443,      -14.13527436,      -14.00208339,      -14.20816123
          0,           0,         444,      -14.01945986,      -13.89090226,      -14.08505673
          0,           0,         445,      -14.10523153,      -13.98216284,      -14.17012463
          0,           0,         446,      -14.04087379,      -13.91432195,      -14.15359351
          0,           0,         447,      -14.13964056,      -14.00938326,      -14.20985391
          0,           0,         448,      -14.03130024,      -13.90374249,      -14.11905143
          0,           0,         449,      -14.08969537,      -13.96511502,      -14.14080734
          0,           0,         450,      -14.03555554,      -13.92249103,      -14.13474084
          0,           0,         451,       -14.0979037,      -13.96779813,      -14.22382816
          0,           0,         452,      -14.00617528,      -13.87211639,      -14.10120014
          0,           0,         453,      -13.97059871,      -13.84648354,      -14.13125333
          0,           0,         454,      -14.01663084,      -13.89110983,      -14.15856322
          0,           0,         455,      -14.03599297,      -13.91322871,      -14.09376211
          0,           0,         456,       -13.9916736,      -13.87258719,      -14.06401277
          0,           0,         457,      -14.06507733,      -13.93856288,      -14.17219951
          0,           0,         458,      -14.06305142,      -13.95168306,      -14.19406587
          0,           0,         459,      -14.06635965,      -13.93253161,      -14.17271752
          0,           0,         460,      -14.01137809,      -13.90039915,      -14.10202744
          0,           0,         461,      -14.00591968,      -13.87670536,      -14.11661171
          0,           0,         462,       -14.0390121,      -13.90857643,      -14.21033735
          0,           0,         463,      -14.04179057,      -13.91836512,      -14.14391418
          0,           0,         464,      -14.05022985,      -13.93741611,      -14.11407904
          0,           0,         465,      -14.02614761,      -13.88604853,      -14.16179579
          0,           0,         466,      -14.05826573,      -13.91523453,      -14.11635273
          0,           0,         467,      -13.97825862,      -13.85969275,      -14.08905884
          0,           0,         468,      -14.04825203,      -13.91627479,      -14.11339065
          0,           0,         469,      -14.05260769,      -13.93050202,      -14.16564489
          0,           0,         470,      -14.00520318,      -13.89802638,      -14.18144408
          0,           0,         471,      -14.00570369,      -13.88604774,      -14.14121578
          0,           0,         472,      -14.00142299,      -13.85000804,      -14.09194415
